  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7453292E-02  5.2851577E-05  -3.141580    
  3.4906585E-02  4.5790817E-05  5.9177168E-05
  5.2359879E-02  3.6228255E-05  3.7493510E-06
  6.9813170E-02  4.6580604E-05  4.9438160E-05
  8.7266468E-02  7.5160409E-05  7.5280404E-05
  0.1047198      1.4373559E-06  2.0436493E-03
  0.1221731      2.0739458E-06  1.9644881E-03
  0.1396263      1.6218055E-05   3.141290    
  0.1570796      2.0211050E-05  7.1395349E-05
  0.1745329      6.1497878E-05  -3.141574    
  0.1919862      4.8188303E-05   3.141417    
  0.2094395      1.4599719E-05   3.141109    
  0.2268928      3.2450374E-05   3.141194    
  0.2443461      4.2826116E-05  3.0445564E-04
  0.2617994      4.6582743E-05   3.141183    
  0.2792527      4.5351684E-05   3.141481    
  0.2967060      3.3152392E-05   3.141325    
  0.3141593      3.5431505E-05  2.3248371E-04
  0.3316126      6.2320811E-05  1.8370106E-04
  0.3490659      7.2300347E-05  2.3143829E-04
  0.3665192      6.0466398E-05  2.7593438E-04
  0.3839725      1.0008740E-05  1.0399380E-03
  0.4014257      1.6218848E-05   3.140552    
  0.4188790      7.6007327E-06  -3.141584    
  0.4363323      8.1893602E-05   3.141333    
  0.4537856      6.3219442E-05   3.141319    
  0.4712389      3.9629420E-05   3.140981    
  0.4886922      1.9876377E-05  3.6720739E-04
  0.5061455      3.6550715E-05  7.1746419E-04
  0.5235988      4.7849328E-05  4.7895007E-04
  0.5410521      1.7063332E-05   3.139922    
  0.5585054      2.6116018E-05   3.140980    
  0.5759587      8.7584340E-06  1.5854944E-03
  0.5934120      6.8510570E-05  2.9503679E-04
  0.6108653      6.5648106E-05  4.4493773E-04
  0.6283185      1.8624163E-05   3.140735    
  0.6457719      1.2080760E-05  2.4842464E-03
  0.6632251      1.7414764E-05   3.139582    
  0.6806784      1.4281894E-05   3.139912    
  0.6981317      1.0140221E-04   3.141313    
  0.7155850      6.5282882E-05   3.140967    
  0.7330383      2.4963387E-05   3.140066    
  0.7504916      4.3988330E-05  4.0714390E-04
  0.7679449      4.7017231E-05  1.6573368E-04
  0.7853982      4.1660545E-08   2.246442    
  0.8028514      4.2855019E-05   3.140583    
  0.8203048      2.8999824E-05   3.140014    
  0.8377581      3.3306660E-05  1.4929879E-04
  0.8552114      7.7762255E-05  4.3136845E-04
  0.8726646      9.3507202E-05  4.2653739E-04
  0.8901180      6.9770399E-06   3.137856    
  0.9075713      1.2885336E-05  4.4018277E-03
  0.9250245      4.9635414E-06   3.133221    
  0.9424778      1.8602937E-05  2.0333983E-03
  0.9599311      1.0183617E-04   3.141338    
  0.9773844      6.1056613E-05   3.140994    
  0.9948377      1.9952340E-05   3.139412    
   1.012291      2.6545364E-05  1.1021186E-03
   1.029744      3.6994265E-05  2.8918026E-04
   1.047198      6.3143685E-05   3.140642    
   1.064651      3.2832013E-05   3.140758    
   1.082104      3.1933570E-05   3.139176    
   1.099558      5.2877171E-05  3.9941058E-04
   1.117011      7.8170087E-05  6.4340298E-04
   1.134464      8.1917387E-05  5.0509180E-04
   1.151917      6.0404273E-06  6.9695213E-03
   1.169371      7.0703500E-06   3.132560    
   1.186824      1.0029997E-05   3.137932    
   1.204277      4.2994841E-05   3.140470    
   1.221731      9.2729235E-05   3.141183    
   1.239184      7.5713178E-05   3.140705    
   1.256637      3.3313667E-05   3.140911    
   1.274090      1.2827923E-05  1.6074564E-03
   1.291544      2.7476988E-05  2.2938466E-04
   1.308997      4.3245956E-05  6.9892616E-04
   1.326450      7.9542569E-06   3.136052    
   1.343904      2.4052808E-05   3.140048    
   1.361357      2.9766068E-06  7.6027364E-03
   1.378810      4.9431070E-05  4.5248977E-05
   1.396263      8.0202677E-05 -2.3008331E-04
   1.413717      6.1509942E-05   3.140805    
   1.431170      1.8305333E-05 -7.0065906E-04
   1.448623      3.7044895E-06  2.3124844E-02
   1.466077      2.2300192E-06   3.118305    
   1.483530      6.3553780E-05   3.140751    
   1.500983      5.1994914E-05   3.141247    
   1.518437      2.5786081E-05   3.140910    
   1.535890      3.2483807E-05   3.140509    
   1.553343      5.8261317E-05  1.2202648E-04
   1.570796      1.0823994E-05  2.5706345E-03
   1.588250      5.2785286E-05   3.141118    
   1.605703      4.1650019E-05  4.4297980E-04
   1.623156      2.4550307E-06   3.129184    
   1.640610      5.6508077E-05  9.3053962E-04
   1.658063      6.3560918E-05  4.8390974E-04
   1.675516      8.4762023E-06  1.4222822E-03
   1.692969      1.2881253E-05  5.6011272E-03
   1.710423      1.0403171E-05  -3.141434    
   1.727876      2.0213394E-05  1.4312228E-03
   1.745329      5.9434598E-05   3.141202    
   1.762783      3.1160314E-05   3.140845    
   1.780236      2.0365065E-05   3.140198    
   1.797689      2.8978611E-05  1.0607144E-03
   1.815143      8.7130638E-06  1.4272347E-03
   1.832596      4.7858681E-05   3.140897    
   1.850049      4.4139812E-05   3.140923    
   1.867502      1.3231106E-05  -3.139079    
   1.884956      4.8648391E-05  9.9208206E-04
   1.902409      6.6112967E-05  9.7098213E-04
   1.919862      7.8577948E-05  3.7632843E-05
   1.937316      1.9689181E-05  1.2822176E-03
   1.954769      2.1685332E-06  1.9824509E-02
   1.972222      2.0805677E-05   3.139526    
   1.989675      9.7021320E-06   3.136734    
   2.007129      1.1275754E-04   3.141013    
   2.024582      6.8671805E-05   3.140993    
   2.042035      4.0810548E-05   3.139964    
   2.059489      3.0688432E-05  1.6067048E-03
   2.076942      3.2862859E-05  7.9302810E-04
   2.094395      4.5292694E-05  8.7706692E-04
   2.111848      6.7066453E-06   3.139445    
   2.129302      2.1897040E-05   3.140094    
   2.146755      2.2072527E-05  1.4778703E-03
   2.164208      4.6554305E-05  6.3605956E-04
   2.181662      8.1027865E-05  2.6245904E-04
   2.199115      2.8184135E-05   3.140582    
   2.216568      6.6166203E-06  8.7105148E-03
   2.234021      2.1116007E-06   3.118803    
   2.251475      6.0878610E-06  8.3605610E-03
   2.268928      7.2720111E-05   3.141203    
   2.286381      7.3173251E-05   3.140745    
   2.303835      1.4554455E-05   3.141343    
   2.321288      3.2369844E-05  8.5536775E-04
   2.338741      2.0766014E-05  1.2352775E-03
   2.356194      5.7753023E-05  5.5002852E-04
   2.373648      2.0773159E-05   3.140583    
   2.391101      3.2377033E-05   3.140554    
   2.408554      1.4573419E-05  1.0688603E-03
   2.426008      7.3168390E-05  1.4052461E-04
   2.443461      7.2731942E-05  4.3941633E-04
   2.460914      6.0617349E-06   3.136313    
   2.478368      2.1159544E-06  1.8580269E-02
   2.495821      1.2500491E-05   3.140876    
   2.513274      2.7962969E-06  1.0643004E-02
   2.530727      8.1051629E-05   3.140995    
   2.548181      4.6551995E-05   3.140907    
   2.565634      2.2072556E-05   3.140728    
   2.583087      2.1887470E-05  8.5314433E-04
   2.600541      6.6852976E-06  4.7290428E-03
   2.617994      4.7019261E-05   3.141190    
   2.635447      4.8256883E-05   3.141298    
   2.652900      3.0652889E-05   3.141359    
   2.670354      2.3315211E-05  2.7063882E-04
   2.687807      6.8669360E-05  3.3648830E-04
   2.705260      1.1273142E-04  1.4754778E-04
   2.722714      2.8420969E-05  6.4956868E-04
   2.740167      2.6651474E-05  1.5498688E-04
   2.757620      2.5500783E-06   3.141521    
   2.775074      9.8115406E-06   3.141161    
   2.792527      7.8568468E-05   3.141550    
   2.809980      6.0224324E-05  -3.141485    
   2.827433      3.5391164E-05   3.141335    
   2.844887      1.3228633E-05  3.4639885E-04
   2.862340      4.4113709E-05  2.9993453E-04
   2.879793      4.1151805E-05  2.9037319E-04
   2.897247      4.7863377E-05   3.141385    
   2.914700      3.0223729E-05   3.141169    
   2.932153      2.0398271E-05  4.9898605E-04
   2.949607      4.0229228E-05  1.5849997E-04
   2.967060      6.4393593E-05  1.1825558E-04
   2.984513      2.0211044E-05   3.141272    
   3.001966      1.0395799E-05  9.2874892E-04
   3.019420      1.2890772E-05   3.140921    
   3.036873      3.5583216E-05  4.9202103E-05
   3.054326      6.5633714E-05   3.141554    
   3.071780      3.3249878E-05   3.141528    
   3.089233      1.0399215E-05   3.141266    
   3.106686      3.9985141E-05   3.141573    
   3.124139      3.8292375E-05 -1.4415035E-06
   3.141593      1.0461098E-05   3.141564    
