  0.0000000E+00  4.8126955E-02   2.178523    
  1.7453292E-02  4.8126895E-02   2.178518    
  3.4906585E-02  4.8126925E-02   2.178517    
  5.2359879E-02  4.8126932E-02   2.178522    
  6.9813170E-02  4.8127051E-02   2.178520    
  8.7266468E-02  4.8126969E-02   2.178525    
  0.1047198      4.8127156E-02   2.178519    
  0.1221731      4.8126858E-02   2.178513    
  0.1396263      4.8126820E-02   2.178510    
  0.1570796      4.8127204E-02   2.178520    
  0.1745329      4.8126876E-02   2.178520    
  0.1919862      4.8126977E-02   2.178522    
  0.2094395      4.8126962E-02   2.178521    
  0.2268928      4.8127100E-02   2.178516    
  0.2443461      4.8126876E-02   2.178519    
  0.2617994      4.8126873E-02   2.178522    
  0.2792527      4.8126888E-02   2.178518    
  0.2967060      4.8127003E-02   2.178515    
  0.3141593      4.8127029E-02   2.178519    
  0.3316126      4.8126940E-02   2.178517    
  0.3490659      4.8127100E-02   2.178519    
  0.3665192      4.8126947E-02   2.178517    
  0.3839725      4.8126828E-02   2.178510    
  0.4014257      4.8126757E-02   2.178513    
  0.4188790      4.8126869E-02   2.178516    
  0.4363323      4.8126884E-02   2.178519    
  0.4537856      4.8126951E-02   2.178520    
  0.4712389      4.8126992E-02   2.178521    
  0.4886922      4.8127078E-02   2.178519    
  0.5061455      4.8126921E-02   2.178519    
  0.5235988      4.8126854E-02   2.178519    
  0.5410521      4.8126865E-02   2.178520    
  0.5585054      4.8127018E-02   2.178518    
  0.5759587      4.8126973E-02   2.178524    
  0.5934120      4.8126902E-02   2.178517    
  0.6108653      4.8127010E-02   2.178518    
  0.6283185      4.8127066E-02   2.178520    
  0.6457719      4.8126835E-02   2.178510    
  0.6632251      4.8126720E-02   2.178513    
  0.6806784      4.8126858E-02   2.178516    
  0.6981317      4.8126936E-02   2.178518    
  0.7155850      4.8127014E-02   2.178519    
  0.7330383      4.8127025E-02   2.178520    
  0.7504916      4.8126820E-02   2.178519    
  0.7679449      4.8127025E-02   2.178519    
  0.7853982      4.8126832E-02   2.178516    
  0.8028514      4.8126858E-02   2.178519    
  0.8203048      4.8127018E-02   2.178516    
  0.8377581      4.8127003E-02   2.178522    
  0.8552114      4.8126787E-02   2.178517    
  0.8726646      4.8126888E-02   2.178518    
  0.8901180      4.8127037E-02   2.178522    
  0.9075713      4.8126973E-02   2.178515    
  0.9250245      4.8126675E-02   2.178509    
  0.9424778      4.8126984E-02   2.178520    
  0.9599311      4.8126973E-02   2.178521    
  0.9773844      4.8126940E-02   2.178520    
  0.9948377      4.8127003E-02   2.178520    
   1.012291      4.8126850E-02   2.178518    
   1.029744      4.8126888E-02   2.178520    
   1.047198      4.8126951E-02   2.178521    
   1.064651      4.8126914E-02   2.178518    
   1.082104      4.8126899E-02   2.178518    
   1.099558      4.8126876E-02   2.178521    
   1.117011      4.8126876E-02   2.178519    
   1.134464      4.8126973E-02   2.178521    
   1.151917      4.8127022E-02   2.178518    
   1.169371      4.8127059E-02   2.178526    
   1.186824      4.8126765E-02   2.178509    
   1.204277      4.8127074E-02   2.178523    
   1.221731      4.8126951E-02   2.178522    
   1.239184      4.8126940E-02   2.178521    
   1.256637      4.8126861E-02   2.178519    
   1.274090      4.8126921E-02   2.178520    
   1.291544      4.8127085E-02   2.178522    
   1.308997      4.8126929E-02   2.178518    
   1.326450      4.8126992E-02   2.178520    
   1.343904      4.8126895E-02   2.178517    
   1.361357      4.8126921E-02   2.178518    
   1.378810      4.8126873E-02   2.178518    
   1.396263      4.8126940E-02   2.178518    
   1.413717      4.8126925E-02   2.178517    
   1.431170      4.8126899E-02   2.178514    
   1.448623      4.8126854E-02   2.178511    
   1.466077      4.8126992E-02   2.178520    
   1.483530      4.8126962E-02   2.178521    
   1.500983      4.8126895E-02   2.178518    
   1.518437      4.8126895E-02   2.178518    
   1.535890      4.8126992E-02   2.178520    
   1.553343      4.8126958E-02   2.178520    
   1.570796      4.8127018E-02   2.178522    
   1.588250      4.8126947E-02   2.178521    
   1.605703      4.8126962E-02   2.178519    
   1.623156      4.8126966E-02   2.178520    
   1.640610      4.8126880E-02   2.178518    
   1.658063      4.8126906E-02   2.178518    
   1.675516      4.8126955E-02   2.178518    
   1.692969      4.8126779E-02   2.178509    
   1.710423      4.8126977E-02   2.178518    
   1.727876      4.8126999E-02   2.178522    
   1.745329      4.8126962E-02   2.178521    
   1.762783      4.8126929E-02   2.178518    
   1.780236      4.8126880E-02   2.178520    
   1.797689      4.8126981E-02   2.178519    
   1.815143      4.8126876E-02   2.178517    
   1.832596      4.8126936E-02   2.178520    
   1.850049      4.8126891E-02   2.178518    
