  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7453292E-02  3.1843348E-07  -3.141432    
  3.4906585E-02  1.6981141E-07  -3.140991    
  5.2359879E-02  3.3305401E-08  -2.529896    
  6.9813170E-02  8.3532325E-07  3.6672834E-02
  8.7266468E-02  1.9053410E-06 -1.3357964E-04
  0.1047198      1.1014232E-07  0.1267640    
  0.1221731      5.0384324E-06 -1.4825372E-03
  0.1396263      4.1396934E-06  -3.140349    
  0.1570796      3.6314822E-07   3.110184    
  0.1745329      8.2194640E-07   3.113347    
  0.1919862      1.0905233E-06  1.2543500E-02
  0.2094395      3.3153063E-07 -1.6113527E-02
  0.2268928      1.6540176E-07  -3.137688    
  0.2443461      6.7884940E-07 -1.0200113E-03
  0.2617994      8.3691859E-08  -2.932899    
  0.2792527      5.9156997E-07  -3.100167    
  0.2967060      4.2910389E-07   3.132468    
  0.3141593      1.6043234E-07  -2.851230    
  0.3316126      2.1618972E-07  0.2281135    
  0.3490659      4.9697326E-07 -7.8357354E-02
  0.3665192      1.0733233E-06  -3.120776    
  0.3839725      4.1503781E-06 -5.3927074E-03
  0.4014257      2.2027587E-06   3.141005    
  0.4188790      3.0456395E-08 -0.4400015    
  0.4363323      3.1861677E-07  -3.026070    
  0.4537856      6.2840439E-07   3.113287    
  0.4712389      1.2282707E-07 -0.1847833    
  0.4886922      5.7501757E-07 -4.3443851E-02
  0.5061455      7.5238819E-07  1.4046130E-02
  0.5235988      1.3896276E-07 -4.3660495E-02
  0.5410521      3.5670243E-07   2.985180    
  0.5585054      1.1039384E-07   2.871568    
  0.5759587      2.6511606E-07  -2.928924    
  0.5934120      7.6489300E-07 -5.4617416E-02
  0.6108653      8.9506483E-07  4.6072926E-02
  0.6283185      2.0107683E-07   2.898946    
  0.6457719      5.0367157E-06  2.5245077E-03
  0.6632251      4.2183660E-06  -3.135606    
  0.6806784      9.3273307E-08  0.7339293    
  0.6981317      1.7260219E-06   3.123271    
  0.7155850      2.7209668E-07  -3.022121    
  0.7330383      2.5257219E-07   3.025674    
  0.7504916      3.6838267E-07 -0.3805152    
  0.7679449      6.0480693E-07  3.6487944E-02
  0.7853982      1.4266105E-07   2.015763    
  0.8028514      3.7293356E-07  -3.073435    
  0.8203048      2.0976174E-07  -2.156300    
  0.8377581      8.7956249E-07  -3.104589    
  0.8552114      7.4599939E-07  3.2669220E-02
  0.8726646      1.4420515E-06 -2.2582363E-02
  0.8901180      3.6146818E-07 -1.1378720E-02
  0.9075713      4.9214495E-06  1.2621249E-04
  0.9250245      3.1564578E-06  -3.128262    
  0.9424778      8.8020883E-08  0.2243025    
  0.9599311      6.9561003E-07   3.058813    
  0.9773844      1.3008495E-06 -5.4264404E-02
  0.9948377      7.3320950E-07  0.1698119    
   1.012291      1.7148203E-07 -0.5987759    
   1.029744      2.7820570E-07  0.3230815    
   1.047198      1.2372601E-07 -0.1881412    
   1.064651      6.2094620E-07  -3.115776    
   1.082104      1.1966306E-07  -2.781907    
   1.099558      1.2669676E-06   3.135529    
   1.117011      3.0385070E-07 -0.3155528    
   1.134464      3.6768472E-07 -0.2727352    
   1.151917      8.3409441E-07  -3.130896    
   1.169371      1.8478892E-06  2.9827798E-02
   1.186824      7.3712918E-06  -3.140704    
   1.204277      7.5661904E-07 -3.3740658E-02
   1.221731      1.1505495E-06   3.139041    
   1.239184      1.3097920E-06   3.117621    
   1.256637      1.4218769E-07 -0.8429303    
   1.274090      3.6187794E-07 -0.3391325    
   1.291544      3.0473308E-07  9.5394023E-02
   1.308997      3.8514105E-07 -0.1749124    
   1.326450      3.5706475E-07  9.1384798E-02
   1.343904      4.1076433E-08 -0.5302677    
   1.361357      3.1701879E-07   2.780387    
   1.378810      1.0154613E-06  -3.020414    
   1.396263      1.8151565E-06 -3.2354269E-02
   1.413717      2.1539547E-06  -3.119836    
   1.431170      4.1384337E-06 -3.3965345E-02
   1.448623      4.1173694E-06  -3.129636    
   1.466077      1.6938208E-06 -2.3465449E-02
   1.483530      2.0828079E-06  -3.117385    
   1.500983      5.0967299E-07 -0.3478526    
   1.518437      8.4769084E-07  -2.950872    
   1.535890      3.1201591E-07  -3.044471    
   1.553343      2.7408669E-07  0.3098757    
   1.570796      2.5222622E-07  -1.865822    
   1.588250      5.1218689E-07 -0.1898632    
   1.605703      1.7567113E-07  -3.073922    
   1.623156      2.7838334E-07  -2.541798    
   1.640610      1.3697302E-06  -3.045333    
   1.658063      7.7985152E-07 -0.2168842    
   1.675516      1.6413068E-07  4.5011498E-02
   1.692969      1.0707898E-05 -2.0158695E-02
   1.710423      5.1419402E-06  -3.125097    
   1.727876      3.6050037E-07  -2.879907    
   1.745329      7.8858989E-07  -2.956289    
   1.762783      4.2405861E-07 -0.3624891    
   1.780236      8.7760890E-07 -6.7864500E-02
   1.797689      2.8705128E-07 -0.3375026    
   1.815143      1.6220837E-07  -2.524473    
   1.832596      1.1529235E-07  -2.954996    
   1.850049      3.3850108E-07   2.851292    
   1.867502      2.1365030E-07  -2.474034    
   1.884956      1.0964957E-06  -3.058179    
   1.902409      1.8163068E-07 -0.9383276    
   1.919862      1.5695053E-06  3.9263029E-02
   1.937316      2.5373478E-07  -2.531790    
   1.954769      2.2297481E-06 -4.3381207E-02
   1.972222      7.4201239E-06   3.135048    
   1.989675      3.2217716E-07 -0.1498028    
   2.007129      9.4787714E-07   3.132272    
   2.024582      1.3262243E-06  -3.013790    
   2.042035      1.0680262E-06  6.6055045E-02
   2.059489      4.7290661E-07  1.8687114E-02
   2.076942      1.6741292E-07 -0.6688677    
   2.094395      2.6449808E-07  0.1960713    
   2.111848      4.0029033E-07 -0.1682924    
   2.129302      1.9856188E-07  -3.084589    
   2.146755      9.8566056E-07  -3.071111    
   2.164208      1.9586503E-07   3.120602    
   2.181662      4.8117380E-07 -0.2098482    
   2.199115      1.9522489E-07  0.8480544    
   2.216568      2.1471603E-06 -6.4946540E-02
   2.234021      2.8354352E-06   3.132606    
   2.251475      3.7065493E-07 -0.1525676    
   2.268928      9.0018580E-07   3.125122    
   2.286381      2.0846258E-07   3.047530    
   2.303835      4.3357156E-07  -2.888716    
   2.321288      1.1520061E-07  -3.085274    
   2.338741      6.6609545E-07 -0.3782771    
   2.356194      1.6368810E-07 -0.3201715    
   2.373648      5.6089476E-07   3.127708    
   2.391101      2.6384322E-07 -0.4531851    
   2.408554      4.8130158E-07  9.5233746E-02
   2.426008      2.9322723E-07  9.9692933E-02
   2.443461      9.0530534E-07  0.1189880    
   2.460914      3.2030502E-07   2.945438    
   2.478368      2.9530056E-06 -1.4189777E-02
   2.495821      9.5826599E-06  -3.133510    
   2.513274      1.2114471E-07  0.6858647    
   2.530727      4.5354039E-07   2.987442    
   2.548181      1.6953727E-07 -0.2347226    
   2.565634      1.0068013E-06  3.2645222E-03
   2.583087      1.8589108E-07 -0.1485623    
   2.600541      2.0926282E-07   2.491438    
   2.617994      2.0236497E-07  -2.981813    
   2.635447      5.2852380E-07  -3.031153    
   2.652900      3.0850939E-07  -3.106624    
   2.670354      7.1689027E-07  -3.070297    
   2.687807      1.3151481E-06 -1.5361125E-02
   2.705260      1.0215402E-06 -1.0452915E-02
   2.722714      6.1211483E-07  -3.120335    
   2.740167      2.1306514E-06 -2.1673165E-02
   2.757620      3.8996554E-06  -3.141317    
   2.775074      3.6949527E-07  8.0733418E-02
   2.792527      1.5182491E-06  -3.125319    
   2.809980      8.3268543E-07 -3.5322096E-02
   2.827433      1.2973833E-06  1.3928431E-02
   2.844887      2.6898184E-07 -0.1447649    
   2.862340      4.0034772E-07  3.3521272E-02
   2.879793      6.7882553E-08 -0.3689539    
   2.897247      7.9718220E-08   2.721887    
   2.914700      1.3234526E-07   3.110808    
   2.932153      8.4821517E-07   3.125548    
   2.949607      9.7976738E-07   3.130073    
   2.967060      4.7604004E-07  3.8868992E-03
   2.984513      3.5429522E-07 -1.4716745E-02
   3.001966      5.1361985E-06 -1.9286681E-03
   3.019420      1.0816315E-05  -3.141339    
   3.036873      3.0138456E-06 -8.9183403E-04
   3.054326      6.1011235E-07   3.114812    
   3.071780      3.3588364E-07 -7.6907366E-03
   3.089233      6.7943034E-07  1.7219821E-02
   3.106686      4.7120661E-08  -2.552169    
   3.124139      2.6299008E-07   3.114738    
   3.141593      6.8495964E-08 -6.9303118E-02
