  0.0000000E+00  0.6149125     -4.9729555E-05
  1.7453292E-02  0.6270686     -3.8385733E-05
  3.4906585E-02  0.5817106     -2.6004698E-05
  5.2359879E-02  0.6145814     -4.7491187E-05
  6.9813170E-02  0.6147391     -3.8144848E-05
  8.7266468E-02  0.6095874     -3.5862529E-05
  0.1047198      0.5891330     -3.6723221E-05
  0.1221731      0.5874336     -4.6849815E-05
  0.1396263      0.5873323     -5.6591267E-05
  0.1570796      0.5891208     -3.6878970E-05
  0.1745329      0.6096172     -2.7130949E-05
  0.1919862      0.6147419     -6.2885178E-05
  0.2094395      0.6145250     -4.0801711E-05
  0.2268928      0.5826879     -4.4413860E-05
  0.2443461      0.6272127     -2.4314768E-05
  0.2617994      0.6154287     -4.6516361E-05
  0.2792527      0.6274256     -4.0367227E-05
  0.2967060      0.5817989     -3.6030517E-05
  0.3141593      0.6151029     -4.6681729E-05
  0.3316126      0.6150972     -3.9385366E-05
  0.3490659      0.6100512     -2.8684155E-05
  0.3665192      0.5905319     -3.3503722E-05
  0.3839725      0.5889947     -4.0462404E-05
  0.4014257      0.5886790     -2.7590344E-05
  0.4188790      0.5904913     -2.5403131E-05
  0.4363323      0.6101145     -4.3576656E-05
  0.4537856      0.6151189     -4.5333014E-05
  0.4712389      0.6149200     -5.2230051E-05
  0.4886922      0.5846632     -3.4093548E-05
  0.5061455      0.6278592     -5.4966822E-05
  0.5235988      0.6169485     -4.9004204E-05
  0.5410521      0.6282659     -5.2892832E-05
  0.5585054      0.5829678     -2.7319580E-05
  0.5759587      0.6160555     -3.4717999E-05
  0.5934120      0.6158033     -3.7861333E-05
  0.6108653      0.6109602     -4.2881664E-05
  0.6283185      0.5932235     -3.0635198E-05
  0.6457719      0.5918967     -4.8928665E-05
  0.6632251      0.5913987     -4.2427313E-05
  0.6806784      0.5931504     -4.5360714E-05
  0.6981317      0.6110660     -4.5197070E-05
  0.7155850      0.6158193     -2.6909691E-05
  0.7330383      0.6157536     -4.9020346E-05
  0.7504916      0.5875331     -4.6379697E-05
  0.7679449      0.6289468     -5.0401562E-05
  0.7853982      0.6193581     -4.1172556E-05
  0.8028514      0.6295135     -3.6422673E-05
  0.8203048      0.5851167     -3.5173645E-05
  0.8377581      0.6173648     -3.5977362E-05
  0.8552114      0.6167936     -4.2645286E-05
  0.8726646      0.6122645     -3.9594695E-05
  0.8901180      0.5970179     -4.3777818E-05
  0.9075713      0.5959466     -4.5231456E-05
  0.9250245      0.5953019     -3.7617498E-05
  0.9424778      0.5969240     -4.1432682E-05
  0.9599311      0.6124044     -3.8307695E-05
  0.9773844      0.6168336     -2.4131801E-05
  0.9948377      0.6169846     -3.8259714E-05
   1.012291      0.5910622     -4.5085628E-05
   1.029744      0.6304231     -4.2197320E-05
   1.047198      0.6225461     -5.7654979E-05
   1.064651      0.6311106     -3.6696889E-05
   1.082104      0.5881158     -3.0064510E-05
   1.099558      0.6189609     -3.6637495E-05
