  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.7453292E-02  0.2848651       1.603073    
  3.4906585E-02  0.5696124       1.603074    
  5.2359879E-02  0.8541916       1.603074    
  6.9813170E-02   1.138440       1.603074    
  8.7266468E-02   1.422502       1.603073    
  0.1047198       1.705889       1.603078    
  0.1221731       1.988105       1.603086    
  0.1396263       2.271032       1.603079    
  0.1570796       2.553044       1.603077    
  0.1745329       2.834105       1.603072    
  0.1919862       3.114125       1.603073    
  0.2094395       3.393282       1.603075    
  0.2268928       3.671464       1.603074    
  0.2443461       3.948590       1.603073    
  0.2617994       4.224251       1.603073    
  0.2792527       4.498909       1.603073    
  0.2967060       4.771842       1.603074    
  0.3141593       5.043577       1.603074    
  0.3316126       5.313515       1.603073    
  0.3490659       5.582046       1.603073    
  0.3665192       5.848540       1.603078    
  0.3839725       6.111986       1.603082    
  0.4014257       6.375247       1.603081    
  0.4188790       6.637877       1.603078    
  0.4363323       6.897660       1.603072    
  0.4537856       7.154596       1.603073    
  0.4712389       7.409739       1.603075    
  0.4886922       7.662289       1.603074    
  0.5061455       7.912956       1.603073    
  0.5235988       8.160703       1.603073    
  0.5410521       8.406354       1.603073    
  0.5585054       8.648952       1.603074    
  0.5759587       8.889090       1.603074    
  0.5934120       9.126543       1.603073    
  0.6108653       9.361366       1.603072    
  0.6283185       9.592759       1.603077    
  0.6457719       9.819254       1.603082    
  0.6632251       10.04461       1.603085    
  0.6806784       10.27041       1.603078    
  0.6981317       10.49105       1.603072    
  0.7155850       10.70718       1.603074    
  0.7330383       10.92104       1.603075    
  0.7504916       11.13098       1.603074    
  0.7679449       11.33781       1.603073    
  0.7853982       11.54094       1.603073    
  0.8028514       11.74094       1.603072    
  0.8203048       11.93653       1.603074    
  0.8377581       12.12877       1.603075    
  0.8552114       12.31741       1.603073    
  0.8726646       12.50264       1.603072    
  0.8901180       12.68308       1.603078    
  0.9075713       12.85651       1.603084    
  0.9250245       13.03075       1.603082    
  0.9424778       13.20330       1.603077    
  0.9599311       13.36942       1.603072    
  0.9773844       13.53060       1.603073    
  0.9948377       13.68777       1.603075    
   1.012291       13.84105       1.603074    
   1.029744       13.99049       1.603073    
   1.047198       14.13502       1.603073    
   1.064651       14.27535       1.603073    
   1.082104       14.41072       1.603074    
   1.099558       14.54231       1.603074    
   1.117011       14.66895       1.603074    
   1.134464       14.79187       1.603072    
   1.151917       14.90902       1.603078    
   1.169371       15.02055       1.603079    
   1.186824       15.12828       1.603080    
   1.204277       15.23613       1.603077    
   1.221731       15.33736       1.603073    
   1.239184       15.43158       1.603074    
   1.256637       15.52253       1.603074    
   1.274090       15.60810       1.603074    
   1.291544       15.68939       1.603073    
   1.308997       15.76455       1.603074    
   1.326450       15.83702       1.603073    
   1.343904       15.90292       1.603074    
   1.361357       15.96435       1.603075    
   1.378810       16.02107       1.603073    
   1.396263       16.07325       1.603072    
   1.413717       16.11911       1.603078    
   1.431170       16.15747       1.603081    
   1.448623       16.19476       1.603081    
   1.466077       16.23028       1.603078    
   1.483530       16.25985       1.603072    
   1.500983       16.28100       1.603073    
   1.518437       16.29872       1.603075    
   1.535890       16.31121       1.603074    
   1.553343       16.31934       1.603073    
   1.570796       16.32167       1.603073    
   1.588250       16.31936       1.603073    
   1.605703       16.31117       1.603074    
   1.623156       16.29847       1.603075    
   1.640610       16.28097       1.603074    
   1.658063       16.25890       1.603072    
   1.675516       16.23055       1.603078    
   1.692969       16.19375       1.603084    
   1.710423       16.15661       1.603084    
   1.727876       16.11925       1.603077    
   1.745329       16.07306       1.603072    
   1.762783       16.02054       1.603074    
   1.780236       15.96431       1.603075    
   1.797689       15.90295       1.603074    
   1.815143       15.83694       1.603073    
   1.832596       15.76454       1.603074    
   1.850049       15.68955       1.603073    
   1.867502       15.60785       1.603074    
   1.884956       15.52213       1.603075    
   1.902409       15.43164       1.603073    
   1.919862       15.33689       1.603072    
   1.937316       15.23612       1.603078    
   1.954769       15.12820       1.603081    
   1.972222       15.01939       1.603080    
   1.989675       14.90915       1.603078    
   2.007129       14.79171       1.603072    
   2.024582       14.66904       1.603073    
   2.042035       14.54212       1.603075    
   2.059489       14.41056       1.603074    
   2.076942       14.27534       1.603073    
   2.094395       14.13468       1.603073    
   2.111848       13.99050       1.603073    
   2.129302       13.84121       1.603074    
   2.146755       13.68788       1.603075    
   2.164208       13.53046       1.603074    
   2.181662       13.36942       1.603072    
   2.199115       13.20325       1.603077    
   2.216568       13.03073       1.603081    
   2.234021       12.85743       1.603082    
   2.251475       12.68298       1.603078    
   2.268928       12.50333       1.603072    
   2.286381       12.31739       1.603074    
   2.303835       12.12904       1.603074    
   2.321288       11.93654       1.603074    
   2.338741       11.74094       1.603073    
   2.356194       11.54115       1.603073    
   2.373648       11.33805       1.603073    
   2.391101       11.13098       1.603074    
   2.408554       10.92105       1.603074    
   2.426008       10.70738       1.603073    
   2.443461       10.49160       1.603072    
   2.460914       10.27046       1.603078    
   2.478368       10.04522       1.603082    
   2.495821       9.819225       1.603081    
   2.513274       9.592735       1.603077    
   2.530727       9.361285       1.603072    
   2.548181       9.126472       1.603074    
   2.565634       8.889066       1.603075    
   2.583087       8.648969       1.603074    
   2.600541       8.406253       1.603073    
   2.617994       8.160715       1.603073    
   2.635447       7.912959       1.603073    
   2.652900       7.662244       1.603074    
   2.670354       7.409523       1.603075    
   2.687807       7.154599       1.603073    
   2.705260       6.897581       1.603072    
   2.722714       6.637990       1.603077    
   2.740167       6.375230       1.603082    
   2.757620       6.111990       1.603082    
   2.775074       5.848552       1.603078    
   2.792527       5.582074       1.603072    
   2.809980       5.313600       1.603073    
   2.827433       5.043555       1.603074    
   2.844887       4.771786       1.603074    
   2.862340       4.498920       1.603072    
   2.879793       4.224263       1.603073    
   2.897247       3.948591       1.603072    
   2.914700       3.671470       1.603074    
   2.932153       3.393287       1.603075    
   2.949607       3.114094       1.603074    
   2.967060       2.834017       1.603074    
   2.984513       2.553045       1.603077    
   3.001966       2.270932       1.603082    
   3.019420       1.988087       1.603086    
   3.036873       1.705848       1.603078    
   3.054326       1.422484       1.603073    
   3.071780       1.138503       1.603074    
   3.089233      0.8542018       1.603074    
   3.106686      0.5696172       1.603073    
   3.124139      0.2848421       1.603072    
   3.141593      2.6383957E-05  -1.544007    
